AAII_QTR_DATA,01/28/2023,10/29/2022,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018
Current_Assets,154.0,139.8,128.9,113.7,106.0,97.8,87.0,105.3,114.1,127.1,120.3,141.4,123.9,141.2,132.7,134.6,127.7,135.5
Current_Liabilities,101.8,97.5,94.7,94.4,95.5,99.7,84.6,128.9,155.0,165.1,151.6,169.1,130.4,157.5,145.3,149.9,107.9,115.3
Diluted_EPS,0.126,0.158,0.854,0.196,0.142,0.199,0.362,0.138,-0.098,-0.136,-0.21,-0.8220000000000001,0.048,-0.144,0.001,-0.062,-0.147,-0.0409999999999999
Goodwill_Intangibles,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.6
Inventory,93.0,106.8,96.7,96.9,81.8,82.3,73.4,88.4,85.0,94.9,87.4,108.3,102.4,120.2,110.4,112.3,106.8,116.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,16.5,16.7,14.9,14.9,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.7
Revenue,143.9,129.7,144.6,127.7,133.5,121.5,138.6,111.5,100.1,85.2,76.4,57.2,131.2,106.6,123.2,113.0,131.2,107.1
Shares_Diluted,66.242,66.229,66.67,68.37,69.99,68.644,67.615,63.0,51.887,51.545,51.078,50.758,50.409,50.089,50.175,49.602,49.163,49.352
Total_Assets,350.6,340.5,333.3,287.4,280.0,263.9,262.5,289.7,306.8,336.9,344.4,378.3,390.9,425.0,423.7,437.9,226.1,241.0
Total_Liabilities,213.4,213.1,215.6,219.3,221.7,216.2,228.0,280.2,310.8,335.9,337.0,360.8,332.5,368.3,361.3,376.2,167.4,175.4
