AAII_QTR_DATA,03/31/2023,12/31/2022,09/25/2022,06/26/2022,03/27/2022,12/31/2021,09/26/2021,06/27/2021
Current_Assets,272.8,301.9,140.5,39.4,42.4,,,
Current_Liabilities,29.1,34.4,134.3,33.1,40.7,,,
Diluted_EPS,-0.104,-0.107,-0.108,-0.098,-0.079,-0.098,-0.085,-0.082
Goodwill_Intangibles,10.0,10.1,10.3,10.4,10.5,,,
Inventory,31.1,29.2,33.6,25.8,17.7,,,
LT_Debt,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0
Revenue,7.8,9.2,12.0,14.2,10.4,12.9,7.0,9.4
Shares_Diluted,202.404,202.4029,202.4029,202.4029,202.404,,,
Total_Assets,325.8,351.8,182.4,76.9,75.8,,,
Total_Liabilities,38.3,45.0,139.9,39.0,52.8,,,
