AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,251.1,291.8,331.7,349.1,310.6,355.0,353.6,352.1,358.2,370.7,337.4,304.6,287.7,308.4,291.6,375.3,388.9,417.5,433.3
Current_Liabilities,312.1,323.9,97.7,92.3,73.9,90.9,84.5,88.2,100.8,119.2,103.0,84.7,71.2,94.5,89.5,60.0,76.0,89.1,85.1
Diluted_EPS,-0.33,0.013,-0.33,-0.181,-0.385,0.017,-0.01,-0.038,0.065,0.273,0.041,-0.036,0.014,-0.305,-0.1009999999999999,0.015,-0.184,0.17,0.205
Goodwill_Intangibles,74.4,75.9,77.4,78.7,79.8,81.3,82.8,84.3,85.9,86.0,87.0,88.6,90.1,91.5,92.4,,,,
Inventory,83.3,81.8,82.2,78.3,85.3,84.8,91.9,95.8,96.5,101.2,98.5,86.0,81.0,93.6,98.2,74.1,67.8,51.0,41.2
LT_Debt,0.0,0.0,272.7,273.2,273.7,274.2,274.7,275.2,275.6,276.1,289.8,283.8,284.3,284.8,285.2,292.2,292.7,293.3,293.8
Revenue,45.3,84.4,66.9,70.8,64.4,105.1,99.2,92.7,104.3,120.5,105.7,83.4,83.6,112.9,81.8,52.1,35.5,67.8,71.5
Shares_Diluted,95.793,94.677,94.512,92.504,84.583,88.584,85.66,85.036,88.568,85.002,85.466,83.068,85.009,84.12899999999998,84.068,86.369,83.323,87.96799999999998,92.032
Total_Assets,356.1,398.3,438.0,457.6,421.5,468.7,470.2,469.2,478.6,493.0,462.8,432.5,418.9,444.3,458.5,435.7,447.8,474.6,487.8
Total_Liabilities,336.9,348.9,395.4,384.4,371.9,386.8,383.7,387.2,397.8,416.6,414.9,392.8,379.9,405.7,395.5,366.0,382.3,399.8,402.1
