AAII_QTR_DATA,01/28/2023,10/29/2022,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,02/01/2020,11/02/2019
Current_Assets,642.9,854.1,849.9,755.0,720.3,857.8,732.3,628.6,654.8,799.6,719.8,877.7
Current_Liabilities,501.0,562.9,578.5,497.7,576.8,623.4,584.6,512.6,608.6,651.4,498.2,541.4
Diluted_EPS,-2.238,-0.429,-1.395,-0.865,0.325,0.529,0.119,0.38,1.07,4.31,-8.87,-4.669
Goodwill_Intangibles,434.1,531.3,533.5,535.6,532.3,534.1,535.8,537.5,539.2,540.9,546.2,904.4
Inventory,584.1,747.0,749.9,674.5,658.6,744.3,632.0,539.3,555.9,697.7,649.7,776.9
LT_Debt,976.0,1062.4,1012.1,931.0,778.6,853.8,771.2,760.4,786.3,921.6,1210.2,1337.2
Revenue,692.8,562.8,463.3,498.0,735.3,611.0,496.9,574.4,840.8,1921.5,695.6,1545.6
Shares_Diluted,40.7,40.8,40.8,40.6,41.8763,43.0807,43.6614,39.7077,35.7985,40.3711,40.3711,40.3711
Total_Assets,2180.8,2524.7,2531.4,2392.3,2362.2,2521.9,2404.8,2301.5,2337.3,2519.6,2301.3,2830.6
Total_Liabilities,2229.9,2481.4,2480.2,2277.3,2212.4,2375.3,2267.8,2166.3,2294.9,2516.1,2473.3,2645.0
