AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,13.9,12.4,15.7,15.0,16.3,24.7,44.5,25.4,29.2,28.4,12.4,13.5,9.2,6.6,8.0
Current_Liabilities,12.8,23.2,14.2,14.8,13.2,14.3,16.6,10.1,10.8,11.2,14.2,15.5,11.2,10.2,10.4
Diluted_EPS,-0.135,-0.086,-0.055,-0.151,-0.091,-0.165,-0.198,-0.567,-0.09,-0.249,-0.024,-0.555,-0.5670000000000001,-0.345,0.036
Goodwill_Intangibles,29.6,30.8,32.5,34.1,36.2,37.0,23.5,24.3,24.3,25.1,30.9,31.2,32.1,18.6,18.5
Inventory,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
LT_Debt,13.2,1.0,11.4,11.4,11.8,17.4,16.5,17.0,16.3,16.3,15.9,15.5,15.2,13.4,12.9
Revenue,13.6,13.8,15.9,16.7,15.5,10.1,9.6,11.1,10.9,10.3,10.8,20.4,9.6,7.2,8.1
Shares_Diluted,34.6497,34.0292,32.7498,28.6531,29.8817,29.9179,26.3595,25.029,24.4672,20.3577,18.4942,17.9079,15.0929,9.3725,10.0446
Total_Assets,47.8,48.0,52.0,52.5,56.0,64.8,69.3,50.9,56.5,56.2,44.8,46.1,42.5,26.6,27.9
Total_Liabilities,28.3,26.9,28.1,29.1,28.1,35.0,34.9,29.2,29.3,30.2,34.7,36.0,31.8,23.8,23.5
