AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,184.6,156.5,149.9,158.3,159.3,140.2,137.1,144.7
Current_Liabilities,161.7,137.6,119.9,131.3,134.7,118.7,117.9,127.3
Diluted_EPS,1.066,0.502,0.629,0.613,0.78,0.554,0.749,0.346
Goodwill_Intangibles,38.7,36.5,24.7,26.5,27.1,27.3,28.2,28.2
Inventory,4.8,2.1,1.7,1.7,2.0,3.7,4.1,4.2
LT_Debt,1.3,1.4,1.6,0.0,0.0,0.0,0.0,0.0
Revenue,88.9,76.3,67.9,71.3,75.5,68.9,138.2,62.8
Shares_Diluted,4.355,4.34,4.321,4.309,4.299,4.282,4.2725,4.247
Total_Assets,231.9,199.6,179.0,188.8,190.8,171.7,169.9,177.7
Total_Liabilities,171.3,146.2,124.6,134.9,138.3,122.3,121.3,131.0
