AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,289.4,264.5,240.1,213.0,177.4,161.3,138.8,178.1,190.6,170.2,274.2
Current_Liabilities,248.4,230.8,221.4,211.5,196.0,193.1,181.5,163.1,145.4,135.7,240.6
Diluted_EPS,-0.205,-0.128,-0.185,-0.165,-0.177,-0.158,-0.122,-0.141,-0.14,-0.201,-0.993
Goodwill_Intangibles,513.6,519.4,519.1,521.6,523.9,529.2,531.4,465.7,378.9,379.5,382.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,211.2,211.7,212.2,212.7,213.1,213.6,214.1,214.6,215.0,307.5,305.9
Revenue,102.3,101.0,95.4,90.9,88.3,84.3,79.3,75.1,68.6,67.9,65.2
Shares_Diluted,144.692,142.827,141.034,138.777,136.911,134.97,133.417,131.099,126.786,125.648,103.096
Total_Assets,895.7,877.8,857.4,837.4,807.1,804.3,788.4,761.2,687.7,679.3,790.3
Total_Liabilities,548.2,531.5,525.6,516.3,499.7,502.3,492.1,471.6,452.7,460.0,562.8
