AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,342.8,330.2,323.1,287.8,257.9,344.6,257.2,287.0,272.3,267.1,272.1,257.3
Current_Liabilities,153.6,152.3,164.3,147.6,136.8,118.6,130.4,125.9,134.1,141.0,141.3,124.4
Diluted_EPS,0.062,0.059,0.138,0.005,0.013,-0.011,0.03,0.046,0.031,-0.056,-0.075,-0.006
Goodwill_Intangibles,1389.5,1396.2,1408.4,1410.7,1421.9,1436.8,1438.9,1451.9,1465.0,1478.1,1491.4,1499.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,898.7,900.8,903.3,905.4,907.0,992.2,896.2,948.1,950.1,952.2,953.4,955.5
Revenue,190.4,177.2,189.7,161.4,162.2,154.2,173.5,166.5,157.0,145.5,136.3,145.8
Shares_Diluted,150.765,150.454,150.186,149.903,149.685,149.4335,149.113,148.797,148.47799999999998,147.774,147.57,147.339
Total_Assets,1975.6,1966.0,1971.4,1925.7,1900.3,1996.9,1908.6,1943.2,1941.0,1931.9,1921.4,1917.0
Total_Liabilities,1230.1,1236.3,1262.7,1244.3,1228.7,1330.1,1220.5,1269.2,1274.8,1261.6,1238.8,1215.0
