AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,536.7,540.0,528.9,537.0,464.8,456.4,441.0,422.9,395.1,397.0,380.6,409.1,373.4,376.4,371.1,352.9,329.8,308.9
Current_Liabilities,413.8,425.5,413.9,426.4,356.7,348.7,335.6,326.1,298.8,302.8,293.2,318.5,298.3,304.3,302.0,279.4,250.7,216.3
Diluted_EPS,0.052,-0.338,-0.009,-0.017,0.161,0.188,0.044,0.043,0.436,0.785,-0.159,-0.432,0.045,0.322,-0.327,-0.147,-0.165,0.182
Goodwill_Intangibles,5.7,6.0,6.5,7.0,7.3,7.7,8.2,8.5,8.9,9.1,9.4,9.6,10.4,10.7,11.2,11.6,12.2,5.9
Inventory,390.6,401.2,405.2,385.5,358.7,330.5,320.7,302.9,296.3,240.0,241.3,234.7,264.7,259.4,270.5,242.2,215.8,197.4
LT_Debt,12.8,14.1,15.1,16.4,17.7,18.9,20.4,21.8,22.7,22.9,24.1,24.4,25.1,26.4,26.5,24.2,25.1,26.0
Revenue,151.8,172.5,164.0,163.9,161.8,175.5,149.0,168.1,122.6,154.7,95.4,150.7,125.6,150.4,109.1,129.1,124.1,127.9
Shares_Diluted,19.6342,19.2726,19.1234,19.1044,19.5442,19.6198,19.6591,19.5489,19.4368,19.3453,18.9762,18.9675,19.3058,19.2173,18.8222,18.8148,18.8107,19.3195
Total_Assets,1016.6,1014.7,1000.4,1015.7,938.3,927.2,903.9,847.9,799.2,779.4,760.0,777.0,726.7,712.6,693.8,632.4,605.8,584.0
Total_Liabilities,701.6,704.0,685.7,700.4,625.2,617.0,598.7,546.7,499.6,491.4,487.9,501.5,442.4,431.2,419.0,352.6,326.1,301.8
