AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,345.5,332.2,319.4,305.6,322.9,293.9,287.3,302.1,298.6,302.3,290.4,290.5,301.2,316.6,326.2,340.7,347.9,362.9,385.3
Current_Liabilities,135.9,128.3,112.3,112.7,124.6,119.9,107.2,100.0,98.5,103.3,95.2,93.1,99.3,111.3,103.5,101.0,104.1,108.0,100.5
Diluted_EPS,0.017,0.025,0.124,0.089,0.081,-0.007,-0.076,0.0,0.101,0.069,-0.022,-0.17,-0.081,-0.267,-0.363,-0.029,-0.127,-0.48,-0.236
Goodwill_Intangibles,27.8,27.7,27.5,29.3,31.3,31.4,30.9,31.3,31.0,31.5,30.4,28.8,29.0,29.8,29.3,30.4,31.3,30.7,31.0
Inventory,1.7,0.5,0.5,0.6,1.0,1.4,0.6,0.9,1.0,1.7,1.7,1.9,5.4,5.5,9.4,9.5,14.3,12.7,10.4
LT_Debt,24.0,24.8,24.2,28.2,34.8,17.3,17.7,17.7,19.8,19.9,19.1,16.8,11.2,11.3,11.2,10.2,7.4,0.0,0.0
Revenue,98.9,96.6,88.1,78.0,78.8,70.8,59.8,55.1,53.0,50.1,43.7,44.3,48.2,48.2,43.8,47.6,41.0,42.0,45.0
Shares_Diluted,65.1271,66.2113,67.4963,67.9249,67.452,66.9729,66.956,68.5608,66.976,67.1837,67.2744,67.9634,67.8345,67.6701,67.6947,67.4464,67.306,67.0857,67.1132
Total_Assets,477.3,463.3,441.4,449.9,470.9,440.7,423.5,420.3,416.6,415.6,394.3,389.8,404.3,424.7,432.2,453.4,458.9,455.4,482.7
Total_Liabilities,160.4,153.4,136.6,140.7,159.2,137.1,124.7,117.7,118.3,123.5,114.6,110.8,114.5,127.8,120.6,115.8,118.3,110.1,108.8
