AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,973.1,1031.0,1019.7,993.2,1022.4,1005.8,901.1,583.2,545.5,487.1,530.2,530.5,695.9,622.0,513.7
Current_Liabilities,1250.2,1349.8,1182.8,1135.4,1248.4,1294.2,1070.6,720.5,715.9,691.3,688.5,624.1,720.5,819.6,708.9
Diluted_EPS,-0.022,0.023,0.081,0.035,0.043,0.006,-0.06,0.0,0.012,-3.234,0.005,-0.088,-0.034,-0.153,-0.07
Goodwill_Intangibles,2458.0,2474.5,2494.7,2573.7,2566.3,2590.4,2564.4,700.9,699.8,702.1,756.6,755.9,776.0,841.5,797.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1235.3,1184.7,1329.1,1381.6,1222.0,1191.6,1265.7,935.1,864.9,843.2,860.4,922.5,1014.3,887.6,895.4
Revenue,622.4,708.2,663.8,672.9,642.9,611.9,466.6,390.8,307.6,328.2,283.4,587.4,327.7,382.0,342.9
Shares_Diluted,125.199,791.734,130.498,296.414,297.484,133.3874,76.1058,76.1058,75.4391,73.3089,73.4768,72.9604,72.3977,72.0655,72.0445
Total_Assets,3900.9,3993.3,3969.3,4025.0,4051.8,4055.6,3943.6,1587.2,1560.7,1511.3,1706.1,1705.5,1870.9,1828.3,1751.7
Total_Liabilities,3413.8,3510.8,3678.9,3680.7,3682.4,3684.8,3557.6,2035.2,2006.3,1961.2,1916.9,1930.2,2083.4,2059.1,1966.0
