AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,18652.1,18650.5,18142.7,16876.3,16032.5,15440.6,16434.9,16373.9,15612.9,16472.1,16451.4,13358.1,13347.0,12789.7,11444.4,10935.5,10488.1,9494.9
Current_Liabilities,8054.4,8082.7,8141.6,7336.6,7157.6,6945.9,7701.9,7178.3,6768.0,6794.8,6691.6,6426.9,5997.7,5362.6,5316.6,5529.7,5358.7,4996.1
Diluted_EPS,0.857,1.441,1.134,0.941,1.214,0.671,0.741,0.925,0.207,0.633,1.024,0.8029999999999999,0.743,3.031,0.741,0.563,0.08,0.075
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0
Inventory,140.8,132.2,119.6,122.1,136.7,147.2,125.3,124.0,89.9,75.9,82.7,83.2,102.0,106.4,621.5,652.9,765.9,948.9
LT_Debt,518.0,503.1,475.6,449.9,180.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3593.4,3462.0,3282.3,3338.6,3454.5,3145.1,2908.9,2907.9,2861.3,2701.5,2692.4,2526.3,2467.7,2267.7,2263.8,2201.3,1154.1,1985.0
Shares_Diluted,653.7626,658.7532,661.1008,661.6313,664.5022,672.3454,677.1906,679.9962,682.3178,686.2548,656.22,654.7998,644.5422,650.8538,649.4816,646.2642,3249.172,3226.763
Total_Assets,24485.4,24477.9,23836.1,22570.2,21776.0,20946.0,21947.9,21330.9,20542.0,20955.7,21345.8,17567.9,17584.5,16396.3,14540.0,13956.4,13273.9,12064.7
Total_Liabilities,9641.8,9544.5,9545.3,8727.2,8265.1,9071.9,9739.8,9183.7,8650.9,8612.8,8641.6,8299.7,7946.7,6576.1,6556.9,6665.5,6370.2,5522.4
