AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2204.8,2058.0,2064.9,1039.7,1275.7,1472.1,1247.1,1233.2,1079.4,729.0,960.5,263.0,321.3,225.4,240.0,169.0,127.8,156.6
Current_Liabilities,3178.8,2687.9,2835.5,1691.4,1954.2,1868.5,1709.1,1648.1,1151.8,810.3,914.7,235.0,319.8,245.3,253.5,201.6,155.7,181.9
Diluted_EPS,1.056,0.441,1.025,,0.914,3.474,0.934,0.895,0.725,0.405,0.408,0.048,0.086,0.15,0.141,0.049,0.153,0.0289999999999999
Goodwill_Intangibles,18.5,17.2,15.3,11.1,16.5,16.9,17.4,17.7,16.6,9.6,6.5,6.0,7.4,6.7,7.0,7.2,7.1,7.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,37.2,51.8,115.6,34.4,105.4,58.2,58.1,68.4,68.4,66.5,67.6,72.3,39.2,26.8,29.8,28.5,26.6,23.6
Revenue,215.2,178.1,166.1,,154.1,316.6,123.1,124.1,100.7,67.5,56.7,28.2,30.1,32.1,29.3,22.9,26.9,18.6
Shares_Diluted,59.5227,59.5185,59.5985,,59.5347,59.511,59.3659,58.5013,58.4507,58.4621,58.4557,58.3043,58.3915,58.3091,58.2493,58.2718,58.2489,58.2135
Total_Assets,5368.1,4784.4,3797.2,3227.8,2680.0,2500.5,2127.3,2018.6,1473.7,1076.5,1169.6,453.5,523.2,425.6,429.1,350.9,295.4,317.2
Total_Liabilities,4677.3,4155.0,3181.3,2674.1,2087.6,1956.6,1792.8,1741.3,1246.1,898.8,1005.2,322.2,380.6,291.8,303.3,233.3,183.9,207.3
