AAII_QTR_DATA,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,27.8,28.3,27.9,34.1,34.5,31.9,31.3,33.3,30.0,29.7,30.1,26.6,23.3,22.6,22.1,19.8
Current_Liabilities,13.7,13.5,13.9,13.2,17.6,15.8,13.3,15.6,10.9,10.4,11.8,11.0,9.8,10.4,10.4,10.3
Diluted_EPS,0.022,0.036,0.042,0.039,0.008,0.007,0.004,0.0,-0.02,0.02,0.033,0.03,0.004,0.021,0.027000000000000003,0.008
Goodwill_Intangibles,8.0,8.1,8.0,8.0,8.2,7.8,7.4,6.9,6.5,6.3,6.2,6.2,6.4,0.0,0.0,
Inventory,8.9,8.6,8.5,8.5,8.6,9.0,9.5,10.0,8.6,9.1,8.6,9.3,8.9,8.7,7.6,7.5
LT_Debt,46.3,46.2,47.5,41.6,42.6,43.6,44.4,44.9,45.4,44.0,43.8,44.2,3.8,2.4,1.0,1.4
Revenue,18.1,18.1,19.1,18.1,17.9,14.6,16.0,13.0,12.6,16.8,19.4,17.0,15.7,14.3,15.3,13.4
Shares_Diluted,75.2866,75.3431,75.3641,75.3667,74.4798,74.0333,74.1309,74.3862,70.1609,67.9542,68.1044,68.2706,64.9773,63.9763,63.8204,64.743
Total_Assets,100.8,98.1,97.0,101.5,101.9,99.0,96.2,98.5,94.8,95.0,95.3,92.7,48.9,46.1,43.5,41.9
Total_Liabilities,60.0,59.7,61.4,63.1,66.6,65.1,63.0,65.7,62.0,61.6,63.0,62.7,20.9,18.8,17.5,17.4
