AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,15.6,14.0,14.2,12.5,11.9,8.9,8.2,5.7,9.1,11.6,11.9,13.0,17.1,20.1,26.7
Current_Liabilities,6.7,4.0,7.9,7.5,3.3,3.1,3.0,2.4,1.7,2.2,2.0,1.4,1.5,0.5,0.8
Diluted_EPS,-0.025,0.104,0.067,0.042,-0.031,0.037,0.012,-0.008,0.11900000000000001,0.10400000000000001,0.062,0.19699999999999998,0.116,0.993,0.14800000000000002
Goodwill_Intangibles,190.1,193.5,197.7,201.4,204.3,207.5,210.8,214.4,217.6,219.2,220.4,222.7,215.4,209.2,211.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,38.0,40.0,36.5,36.5,40.5,39.8,39.0,40.6,45.3,42.5,38.0,36.5,28.5,21.0,38.0
Revenue,22.3,20.1,19.2,16.2,12.5,9.5,9.7,6.1,13.6,13.1,15.9,39.5,21.3,26.3,24.3
Shares_Diluted,47.048,46.609,86.335,86.214,46.125,206.1,46.055,46.001,65.9925,205.959,45.899,45.885,45.8575,6.6847,85.855
Total_Assets,259.0,261.8,267.5,270.8,274.7,275.6,278.8,280.3,287.0,290.2,292.1,295.9,293.8,291.2,302.4
Total_Liabilities,136.0,131.2,135.1,137.7,138.8,135.9,153.5,155.1,161.0,149.9,159.7,160.5,154.9,148.6,162.0
