AAII_QTR_DATA,01/28/2023,10/29/2022,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019
Current_Assets,2266.0,1948.0,1754.0,1752.0,3009.0,2985.0,4514.0,4612.0,5579.0,4927.0,4505.0,2849.0,3245.0,2926.0
Current_Liabilities,1379.0,1452.0,1258.0,1240.0,1290.0,1435.0,2625.0,2680.0,2826.0,3330.0,3433.0,2683.0,2372.0,2543.0
Diluted_EPS,1.895,0.397,0.519,0.638,2.276,0.33,2.393,0.975,2.966,1.17,-1.246,-1.072,-0.696,-0.913
Goodwill_Intangibles,793.0,793.0,793.0,793.0,793.0,793.0,1039.0,1039.0,1039.0,1039.0,1039.0,1039.0,1039.0,1729.0
Inventory,709.0,1269.0,971.0,820.0,709.0,1149.0,1473.0,1397.0,1273.0,1865.0,1476.0,1491.0,1287.0,2032.0
LT_Debt,4862.0,4860.0,4858.0,4856.0,4854.0,4852.0,5938.0,5344.0,6387.0,6451.0,6269.0,5034.0,5500.0,5492.0
Revenue,2888.0,1604.0,1618.0,1450.0,3028.0,1681.0,3173.0,1470.0,2718.0,1702.0,2014.0,1654.0,4707.0,2677.0
Shares_Diluted,229.0,229.0,231.0,243.0,261.0,267.0,272.0,284.0,290.0,283.0,278.5,277.0,276.0,276.0
Total_Assets,5494.0,5133.0,4901.0,4860.0,6026.0,6031.0,10392.0,10546.0,11571.0,11161.0,10880.0,9439.0,10125.0,10630.0
Total_Liabilities,7700.0,7742.0,7564.0,7519.0,7544.0,7707.0,11581.0,11080.0,12233.0,12729.0,12788.0,11300.0,11624.0,11872.0
