AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,4379.0,4394.2,4387.2,4232.2,3999.4,4095.7,4208.8,4175.3,2994.7,,,,,,
Current_Liabilities,360.6,387.2,383.7,354.8,307.7,387.5,318.9,275.6,284.1,,,,,,
Diluted_EPS,0.054,0.026,0.052,0.002,-0.025,-0.507,-0.023,-0.288,-0.062,-0.386,,,,-0.079,
Goodwill_Intangibles,512.0,514.1,516.2,517.7,519.7,521.8,483.4,472.3,486.0,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,241.3,272.5,256.3,236.7,188.9,202.6,176.0,158.6,125.6,123.1,106.4,82.5,64.9,95.6,102.3
Shares_Diluted,1067.618,1065.128,1065.887,1084.796,1092.947,368.9764,1085.846,1085.846,,1085.846,,,,,
Total_Assets,5190.3,5201.0,5206.1,5042.4,4797.1,4875.3,4931.4,4887.7,3639.1,,,,,,
Total_Liabilities,402.9,430.7,429.7,394.9,346.6,417.1,346.1,302.1,301.4,,,,,,
