AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3103.3,3277.0,3299.9,3568.0,3541.3,3660.2,3868.3,2646.4,2885.4,2766.8,2918.1,3493.5,3695.6
Current_Liabilities,5380.6,5423.7,4242.1,4469.2,4312.2,4205.9,4173.8,4739.0,5204.0,4571.8,3652.5,3838.2,3748.7
Diluted_EPS,0.268,0.279,0.255,0.213,0.293,0.181,0.272,0.085,0.284,0.197,0.26,0.21100000000000002,-0.517
Goodwill_Intangibles,1904.2,1847.8,1732.0,1742.8,1678.4,1636.2,1635.7,1610.3,1847.9,1841.8,1750.2,1754.5,1675.7
Inventory,193.8,218.4,232.8,206.8,217.2,245.7,201.0,211.0,226.2,199.4,220.6,242.3,257.6
LT_Debt,7029.9,6851.9,7076.4,7205.0,7175.3,7257.8,7206.9,5598.5,5811.8,6219.4,6505.3,6622.5,6550.9
Revenue,1879.0,1748.6,1685.6,1748.1,1734.1,1580.8,1597.7,1653.2,1686.9,1584.5,1453.1,1315.1,1662.2
Shares_Diluted,836.732,839.9426,863.7925,835.6716,872.7109,885.4489,887.6795,886.4171,886.4171,877.4977,895.3365,870.7771,930.2361
Total_Assets,12984.2,12805.6,12365.2,12501.2,12298.8,12273.2,12569.1,11205.2,12095.8,11779.7,11515.0,11898.7,11788.4
Total_Liabilities,13007.9,12757.4,11753.5,12110.8,11939.1,11904.2,11833.8,10755.5,11498.4,11278.8,10642.4,11050.8,11012.3
