AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,707.4,695.9,529.7,582.2,588.0,620.6,545.8,566.5,502.8,577.1,541.4,621.4,615.4,647.3,549.4,596.7
Current_Liabilities,432.7,372.7,289.3,288.0,282.5,298.6,235.8,279.8,232.1,269.5,259.4,325.7,321.3,360.6,271.7,308.4
Diluted_EPS,0.455,0.243,-0.513,0.218,0.236,0.061,0.104,0.073,-0.003,-2.006,0.336,0.46299999999999997,0.556,0.265,0.207,0.081
Goodwill_Intangibles,294.0,297.8,302.9,336.9,342.5,360.6,366.4,377.7,383.3,388.8,500.9,506.1,511.2,516.3,521.4,526.2
Inventory,305.3,286.7,237.6,259.6,252.6,227.2,163.8,201.5,201.1,245.9,186.9,274.3,264.6,257.0,184.4,232.5
LT_Debt,454.5,484.4,428.3,419.1,418.9,448.2,448.0,457.3,456.0,500.9,455.8,475.6,490.4,503.4,503.7,504.1
Revenue,642.8,546.8,479.3,482.6,449.4,392.0,404.1,351.6,339.2,387.1,579.0,580.9,626.1,533.2,610.2,553.1
Shares_Diluted,49.535,49.73,49.388,50.581,51.989,53.044,52.84,53.38,52.873999999999995,53.15600000000001,54.654,55.019,55.668,55.77,56.066,57.742
Total_Assets,1290.3,1266.9,1107.1,1171.3,1180.5,1226.4,1161.5,1196.1,1142.3,1225.4,1304.6,1378.6,1374.8,1408.6,1304.4,1350.2
Total_Liabilities,952.1,924.6,781.5,785.1,780.5,824.1,756.6,798.7,749.0,831.4,783.6,863.5,873.3,925.0,830.5,870.3
