AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,2.0,2.0,2.0,2.1,2.2,2.3,2.7,2.9,2.7,2.5,3.9,3.7,3.4,3.2,3.1,2.9,2.7
Current_Liabilities,1.5,0.9,0.9,0.9,0.5,0.6,2.4,2.0,1.3,0.3,0.1,3.9,3.9,4.3,4.0,3.1,2.7
Diluted_EPS,-0.002,0.0,-0.001,-0.003,0.0,0.002,-0.002,-0.002,-0.004,-0.005,0.008,-0.019,0.005,0.0,-0.006,-0.003,0.021
Goodwill_Intangibles,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.2,0.2,0.2,0.2,0.2
Inventory,1.7,1.8,1.9,1.9,2.0,2.0,2.5,2.6,2.5,2.4,3.2,3.1,3.0,3.1,3.0,2.6,2.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.6,0.8,0.5,0.5,0.6,0.9,0.4,0.2,0.2,0.1,0.5,0.2,0.5,0.2,0.3,0.2,0.1
Shares_Diluted,342.5148,342.5148,341.6192,339.9804,313.7648,324.7478,316.6508,315.7645,313.4429,307.1118,214.0295,182.8908,121.6101,110.6124,106.3257,98.8832,76.553
Total_Assets,2.8,2.8,2.8,2.9,2.9,3.0,3.4,3.6,3.4,3.1,4.5,4.3,3.6,3.4,3.3,3.1,2.9
Total_Liabilities,1.5,0.9,0.9,0.9,0.5,0.6,2.4,2.0,1.3,0.3,0.1,3.9,3.9,4.3,4.0,3.1,2.7
