AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,5899.8,6994.0,7588.4,5895.6,4118.1,5375.5,4848.9,3723.9,3678.0,4867.5,4617.5,4703.4,4935.9,5705.7,5960.7,4637.8,3235.8,4222.8
Current_Liabilities,6384.9,6479.0,7050.5,5813.3,3209.4,4017.8,3917.7,3797.8,3856.2,5627.4,6891.6,5764.9,4592.3,4488.8,5524.1,5120.0,3566.5,3376.9
Diluted_EPS,0.955,5.091,0.886,-0.463,-0.456,1.063,-1.301,-1.356,-1.416,-1.02,-0.889,-2.826,0.447,4.809,1.3019999999999998,-1.073,-0.3429999999999999,4.255
Goodwill_Intangibles,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,145.6,145.6,153.2,153.2,165.4,173.7,178.5,178.5,172.4,170.9
Inventory,4.8,4.8,4.8,4.6,4.3,3.9,4.1,3.9,3.6,3.7,3.1,3.5,5.8,5.8,5.1,3.5,7.5,7.8
LT_Debt,3290.3,3511.3,4054.7,4087.5,5048.4,5201.2,5171.4,3928.6,3576.5,3632.6,2953.5,3928.9,4515.3,4825.4,5091.5,4066.0,3921.6,3968.5
Revenue,2489.7,4322.9,2801.3,1266.4,1582.8,1921.4,399.0,127.5,339.3,1045.1,131.0,1255.0,2153.6,3652.4,2819.3,1558.1,1862.4,3220.4
Shares_Diluted,227.94,227.56,227.86,226.76,226.26,227.9,225.66,225.44,225.24,219.72,217.88,219.16,221.92,224.54,227.42,226.74,226.7,230.82
Total_Assets,16971.3,17872.0,18273.5,16313.3,14147.2,15150.0,14425.0,13274.8,12611.1,14602.2,15274.0,15434.6,16791.6,17496.8,17797.2,16155.3,13965.2,14526.2
Total_Liabilities,10195.8,10693.9,11587.4,10342.1,8840.2,9838.3,9612.6,8271.3,7965.8,9651.3,10390.2,10291.0,9721.0,9952.4,11359.9,9797.2,8222.3,8157.1
