AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,1119.4,1399.7,1044.3,1126.9,1117.4,1150.4,1152.6,1187.9,1266.3,1377.1,1357.7,1309.6,1236.2,1309.2,1261.4,1188.1,1178.8
Current_Liabilities,375.6,633.8,294.3,332.4,306.3,269.3,265.8,264.5,452.1,516.0,499.4,466.6,416.0,517.4,498.3,363.4,363.3
Diluted_EPS,0.052,-0.154,-0.605,-0.305,-1.184,-0.841,-1.762,-0.975,-2.432,0.818,0.792,0.845,1.006,1.05,0.731,0.647,0.885
Goodwill_Intangibles,276.6,278.9,280.9,282.5,284.5,286.3,286.8,338.8,342.5,386.3,392.7,389.4,393.6,397.3,397.2,330.4,
Inventory,496.1,526.5,534.7,491.4,425.7,535.5,565.1,633.9,724.3,869.0,896.6,837.6,787.7,861.0,844.2,740.5,689.2
LT_Debt,691.8,690.9,695.0,694.8,694.5,694.3,694.0,693.8,551.8,552.4,550.6,550.9,550.6,549.0,547.7,545.5,545.7
Revenue,563.7,489.0,396.0,387.6,421.6,351.9,348.8,353.3,437.3,585.4,573.0,585.4,641.4,609.9,556.5,572.4,618.0
Shares_Diluted,48.5,48.6,48.6,48.5,48.3,48.3,48.3,48.3,48.4,48.3,48.5,48.3,48.1,48.1,48.0,48.2,47.9
Total_Assets,2932.3,3230.2,2879.9,2959.9,2971.2,3011.0,3043.9,3128.7,3227.2,3429.4,3403.6,3341.5,3187.8,3240.2,3161.8,3007.7,3007.0
Total_Liabilities,1601.8,1883.1,1546.8,1592.3,1578.9,1629.8,1711.0,1721.2,1781.5,1810.9,1800.2,1764.5,1667.7,1682.6,1656.3,1517.0,1521.1
