AAII_QTR_DATA,12/31/2022,10/01/2022,07/02/2022,04/02/2022,12/31/2021,10/02/2021,07/03/2021,04/03/2021,12/31/2020,09/26/2020,06/27/2020,03/28/2020,12/31/2019,09/28/2019,06/29/2019,03/30/2019,12/31/2018,09/29/2018
Current_Assets,721.1,837.7,778.6,815.5,903.4,1046.5,901.4,695.5,675.1,648.6,769.0,744.0,632.1,563.1,545.5,553.7,598.4,623.1
Current_Liabilities,333.8,374.4,368.2,393.9,439.5,477.5,707.6,586.8,572.1,562.2,704.0,702.1,608.6,466.8,466.6,495.0,470.2,527.0
Diluted_EPS,-0.604,0.067,0.281,0.245,0.129,7.08,1.33,0.577,0.574,0.497,0.594,0.499,0.685,0.476,0.428,-0.018,0.877,0.147
Goodwill_Intangibles,856.9,852.3,875.8,896.5,872.8,741.2,735.0,800.5,673.6,792.8,697.5,694.2,701.0,660.3,660.6,661.9,592.8,594.1
Inventory,244.0,265.2,235.8,220.7,189.8,170.3,157.7,169.7,143.1,179.3,181.6,175.1,154.9,157.7,155.5,151.5,128.8,143.5
LT_Debt,243.0,244.6,224.5,227.7,230.8,233.9,238.0,282.6,304.0,350.3,247.0,248.6,249.9,323.8,328.0,332.3,331.9,340.6
Revenue,429.3,370.5,354.0,307.1,349.1,285.7,296.6,287.2,345.0,268.3,258.0,369.3,444.6,364.8,372.4,343.6,445.0,362.5
Shares_Diluted,45.234,46.132,46.289,46.445,46.615,46.65,46.545,46.4765,45.982,45.894,45.648,45.527,45.245,45.176,44.892,43.618,44.69600000000001,44.904
Total_Assets,1930.9,2482.5,2489.6,2567.2,2628.6,2489.8,2410.5,2297.0,2333.7,2250.0,2256.4,2221.9,2134.5,2062.4,2067.3,2101.4,2057.5,2106.4
Total_Liabilities,851.7,1402.8,1401.0,1451.4,1525.7,1429.5,1682.3,1636.2,1693.6,1666.9,1704.3,1706.8,1632.1,1601.1,1630.6,1686.1,1642.6,1736.7
