AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,561.4,593.9,564.6,583.9,591.4,628.9,550.8,763.0,387.3,,0.5,,
Current_Liabilities,366.9,368.2,325.2,336.2,341.7,400.6,338.4,274.0,254.1,,0.4,,
Diluted_EPS,-0.094,0.058,-0.102,-0.02,0.015,0.002,0.075,-0.258,0.049,-0.055,-0.001,0.028,-0.113
Goodwill_Intangibles,729.1,745.0,762.7,769.9,785.7,801.3,812.9,21.8,22.5,,0.0,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,192.7,223.0,284.3,284.6,285.0,285.4,285.9,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,327.7,371.3,332.5,342.7,354.7,407.7,338.8,329.1,303.0,1188.9,0.0,267.7,279.3
Shares_Diluted,333.4243,261.5416,255.1606,250.7779,260.0369,241.2054,231.6405,261.2,261.2,,5.625,,
Total_Assets,1767.9,1529.6,1513.9,1523.0,1538.4,1597.3,1505.8,928.1,558.3,,0.5,,
Total_Liabilities,659.2,695.1,712.4,715.2,744.5,829.7,760.8,380.7,314.0,,0.4,,
