AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,12164.0,12451.0,12573.0,12154.0,12822.0,12401.0,13005.0,12160.0,12781.0,12884.0,13464.0,12542.0,13805.0,13431.0,13794.0,13881.0
Current_Liabilities,10996.0,11613.0,11027.0,11825.0,12691.0,12089.0,13164.0,12103.0,11751.0,12322.0,13674.0,14107.0,14452.0,14028.0,14322.0,14830.0
Diluted_EPS,-0.209,-0.863,-0.144,0.263,0.187,0.07,0.137,-3.968,0.127,0.063,0.1,-0.28800000000000003,-0.631,-0.096,-2.8539999999999996,-0.268
Goodwill_Intangibles,25537.0,27102.0,27506.0,28011.0,28541.0,28747.0,29547.0,29536.0,34556.0,34746.0,36078.0,36535.0,37348.0,38013.0,38922.0,42930.0
Inventory,4049.0,4012.0,3818.0,4167.0,4362.0,4406.0,4403.0,4516.0,4361.0,4290.0,4422.0,4636.0,4850.0,4782.0,4731.0,4866.0
LT_Debt,20363.0,20840.0,21617.0,21037.0,21602.0,22288.0,22731.0,23515.0,24616.0,24473.0,24562.0,23812.0,25955.0,25828.0,26691.0,26792.0
Revenue,3786.0,3661.0,4100.0,3887.0,3910.0,3982.0,4453.0,3978.0,3870.0,4357.0,3991.0,4093.0,4177.0,4149.0,4559.0,4529.0
Shares_Diluted,1110.0,1107.0,1102.0,1109.0,1109.0,1107.0,1095.0,1096.0,1100.0,1096.0,1091.0,1092.0,1092.0,1090.0,1030.0,1018.0
Total_Assets,45932.0,47059.0,47666.0,47851.0,49195.0,49004.0,50640.0,49737.0,54991.0,55330.0,57470.0,57246.0,59424.0,59854.0,60683.0,65061.0
Total_Liabilities,36895.0,37715.0,37388.0,37384.0,38871.0,39004.0,40614.0,40144.0,41139.0,41799.0,43498.0,43455.0,45301.0,45122.0,45976.0,47331.0
