AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.4,0.3,0.4,1.5,1.6,1.3,0.4,0.1,0.2,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.7,0.8,0.5,0.7,0.8,0.8,1.3,0.6,0.6,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5
Diluted_EPS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill_Intangibles,9.7,9.7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8,1.8,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,516813.0,507883.7,501589.7,493002.7,491339.4,207362.3,91989.41,89789.41,89789.41,60840.91,89789.41,89789.41,89789.41,89789.41,89789.41,89789.41,89789.41,89789.41,89789.41
Total_Assets,10.5,10.2,5.5,1.8,1.8,1.6,0.6,0.4,0.5,0.5,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,7.7,7.8,2.8,3.0,3.1,3.1,3.6,2.9,2.7,2.4,2.0,1.7,0.5,0.4,0.4,0.4,0.4,0.4,0.5
