AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,1.0,1.3,0.9,1.1,1.0,1.4,1.4,1.7
Current_Liabilities,0.7,0.6,0.5,0.5,0.5,0.5,1.0,0.8
Diluted_EPS,-0.008,-0.009,-0.01,-0.007,-0.009,-0.012,-0.013,-0.015
Inventory,0.6,0.6,0.5,0.7,0.6,1.0,1.0,1.4
LT_Debt,5.3,4.7,4.1,4.1,4.1,6.4,6.3,6.3
Revenue,0.5,0.3,0.2,0.2,0.6,0.4,0.3,0.2
Shares_Diluted,112.9429,110.9959,105.7839,141.6949,96.6879,85.3886,78.1794,72.4102
Total_Assets,2.6,2.8,2.5,2.5,2.5,2.5,2.6,2.4
Total_Liabilities,6.0,5.3,4.6,4.6,4.6,6.9,7.4,7.1
