AAII_QTR_DATA,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,612.1,634.6,573.2,559.4,546.4,558.4,498.8,610.6,603.6,631.0,615.4,611.3,248.5,247.2,241.5,240.6
Current_Liabilities,442.1,437.4,357.4,339.5,306.4,307.7,242.4,221.9,211.6,233.2,196.1,174.7,152.6,136.3,115.7,104.0
Diluted_EPS,-0.548,-0.418,-0.291,-0.353,-0.299,-0.234,-0.264,-0.221,-0.23399999999999999,-0.239,-0.247,-0.171,-0.188,-0.11199999999999999,-0.151,-0.12
Goodwill_Intangibles,167.2,169.7,172.2,174.7,177.2,179.7,182.8,30.0,30.8,31.7,32.5,33.5,7.1,7.3,1.7,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.2,1.7,2.2,2.3,2.0,2.2,3.0,3.9
Revenue,168.3,157.4,144.6,131.7,117.1,109.9,98.9,91.2,85.5,78.5,71.5,64.6,56.2,52.2,46.9,42.4
Shares_Diluted,128.519,127.057,126.118,125.21,124.11,122.634,121.203,119.921,118.868,117.761,116.861,111.557,105.595,104.369,102.822,102.569
Total_Assets,982.0,1002.8,936.1,920.7,903.5,911.8,831.5,788.9,782.6,797.7,774.8,757.2,363.2,308.7,291.8,285.2
Total_Liabilities,501.0,498.1,424.4,409.6,380.0,384.9,302.9,283.2,272.2,283.7,247.7,220.3,200.4,141.8,120.2,108.8
