AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,11.3,16.9,15.7,13.2,51.5,18.8,24.4,24.2,21.4,22.7,17.3,14.7,0.2,0.5,0.2,2.3
Current_Liabilities,105.2,85.6,174.5,91.4,81.1,100.5,74.5,42.9,35.2,28.5,18.1,14.9,12.5,33.5,24.2,23.7
Diluted_EPS,-0.582,-0.454,-0.362,-0.057,-0.407,-0.432,-0.292,-0.365,-0.228,-0.199,-0.151,-0.096,0.085,-0.172,0.001,0.004
Goodwill_Intangibles,21.3,21.0,21.9,22.5,22.8,21.5,8.6,8.8,4.1,4.2,5.7,5.8,2.4,2.5,2.6,2.6
Inventory,6.0,7.4,6.3,6.0,4.4,3.6,2.5,0.9,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,433.9,413.5,356.5,329.4,324.5,321.2,278.8,253.6,191.8,162.9,138.3,92.4,15.6,0.0,0.0,1.0
Revenue,1.3,0.5,0.9,0.8,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,42.3494,42.3388,42.3239,42.2882,42.189,40.3893,40.0623,38.6183,36.0968,35.8516,35.85,35.589,64.0775,34.4532,34.1529,34.1546
Total_Assets,733.6,708.1,667.3,540.1,539.5,421.8,352.9,303.2,234.4,206.1,211.8,167.0,9.6,9.4,6.0,6.4
Total_Liabilities,704.0,663.1,603.8,478.1,475.7,487.9,406.2,345.1,270.8,234.8,233.5,183.3,28.1,33.5,24.2,24.7
