AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,7116.4,7606.8,8359.2,7691.7,6935.6,7769.8,7683.3,6578.7,7070.3,6742.7,7459.3
Current_Liabilities,7167.5,8154.7,7036.2,6818.5,6674.0,7818.0,6257.2,5791.4,6082.2,6386.9,5775.9
Diluted_EPS,0.047,0.063,0.039,0.038,0.043,0.046,0.045,0.037,0.032,0.082,0.027
Goodwill_Intangibles,9943.8,10020.5,10220.1,10033.6,9439.1,10278.8,10034.5,9552.0,9724.1,9081.9,9419.7
Inventory,2621.2,2599.5,2513.4,2532.0,2298.4,2212.7,1913.2,1927.7,1850.2,1451.1,1400.7
LT_Debt,533.3,560.8,446.3,463.0,436.6,453.3,430.2,429.6,463.3,391.8,484.0
Revenue,4130.0,4564.7,4141.2,3618.5,3709.0,4427.5,3719.8,3160.3,3174.5,3540.2,2977.0
Shares_Diluted,15842.65,15834.03,15853.1,15851.95,15853.45,15847.72,15861.1,15861.5,15870.1,15856.98,15871.8
Total_Assets,27249.1,27750.3,28576.2,27483.8,25626.5,27879.9,27182.1,25031.1,25453.5,23885.0,24239.9
Total_Liabilities,10151.5,11264.9,10436.9,10132.0,9751.1,11256.2,9728.0,9162.5,9801.1,9802.5,9357.9
