AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,689.0,866.0,1211.0,1119.0,1471.4,1013.1,1397.6,1278.9,,,,
Current_Liabilities,2230.0,2094.0,2100.0,2121.0,2132.7,2413.5,2336.8,2164.2,,,,
Diluted_EPS,-0.594,-0.745,-0.758,-0.573,-0.999,-1.12,-1.241,-2.837,-1.592,-1.314,-1.206,-0.257
Goodwill_Intangibles,737.0,765.0,761.0,752.0,734.1,735.2,732.5,729.3,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3241.0,3239.0,3238.0,2902.0,2903.6,2899.3,2900.4,2520.6,0.0,0.0,0.0,0.0
Revenue,848.0,817.0,815.0,765.0,717.8,661.0,593.5,597.9,666.5,810.8,881.7,1056.9
Shares_Diluted,763.7235,762.3854,761.5524,759.6769,716.4309,716.4309,716.4309,716.4309,,,,
Total_Assets,17863.0,18339.0,19638.0,20686.0,21756.2,21955.9,23186.3,24083.4,,,,
Total_Liabilities,21533.0,21371.0,22297.0,22937.0,23638.2,24253.4,24772.1,24852.0,,,,
