AAII_QTR_DATA,02/28/2023,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,263.4,255.4,249.6,241.4,234.6,233.3,241.2,240.9,221.8,206.8,185.2,213.3,158.3,149.2,148.0,160.9,159.3,146.2,168.0
Current_Liabilities,116.6,113.6,110.8,96.3,83.4,81.1,85.9,79.1,71.9,66.9,60.1,117.7,95.4,81.0,74.6,84.9,77.1,66.9,85.9
Diluted_EPS,1.209,1.025,1.079,1.054,1.418,1.345,0.609,1.523,1.248,1.716,1.429,1.055,1.038,0.882,0.62,1.305,1.141,0.95,1.546
Goodwill_Intangibles,100.4,100.6,100.8,101.5,102.2,102.6,103.1,103.7,104.0,104.0,104.4,104.2,105.1,105.7,106.0,106.9,107.9,108.3,109.1
Inventory,108.6,119.1,104.1,96.0,75.5,67.9,55.8,47.8,44.5,41.8,41.3,43.0,43.0,43.7,40.7,43.1,44.2,39.3,36.5
LT_Debt,108.3,107.9,107.1,110.2,112.8,112.7,114.9,116.5,116.7,114.7,113.1,94.6,61.1,61.2,60.2,61.2,63.4,62.4,62.8
Revenue,130.2,124.9,130.4,123.7,130.0,134.7,115.2,136.4,111.9,124.6,111.6,98.2,100.0,98.6,106.7,114.0,101.3,101.3,102.6
Shares_Diluted,13.608,13.609,13.648,13.68,13.704,13.752,13.751,13.746,13.729,13.706,13.695,13.7,13.737,13.746,13.761,13.82,13.857,13.882,13.905
Total_Assets,450.3,441.5,434.3,429.1,423.1,421.4,430.2,427.9,406.0,386.4,362.6,386.0,333.3,317.5,302.7,313.3,310.3,294.5,317.1
Total_Liabilities,253.1,250.1,245.7,233.9,224.3,223.0,229.8,225.3,218.4,211.9,202.3,241.0,185.4,171.5,157.2,159.9,154.4,142.5,161.6
