AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,725.0,834.0,913.0,872.0,803.0,1188.0,1225.0,1424.0,869.0,944.0,1221.0
Current_Liabilities,1328.0,1305.0,1342.0,1318.0,881.0,1052.0,1067.0,979.0,869.0,1025.0,1146.0
Diluted_EPS,-1.257,-4.145,0.485,0.747,0.191,0.391,0.948,1.249,0.279,0.156,0.84
Goodwill_Intangibles,4216.0,4238.0,4886.0,4744.0,4752.0,4802.0,4797.0,4819.0,4848.0,4871.0,4708.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2480.0,2497.0,2486.0,2489.0,2899.0,2953.0,2938.0,3357.0,3190.0,3145.0,3159.0
Revenue,1131.0,1323.0,1808.0,2142.0,1635.0,1974.0,2186.0,2276.0,1547.0,2041.0,1857.0
Shares_Diluted,109.8,109.3,113.5,117.8,120.4,120.2,120.3,119.3,118.4,115.2,116.7
Total_Assets,6195.0,6383.0,7013.0,6978.0,6857.0,7210.0,7193.0,7407.0,6894.0,6934.0,7048.0
Total_Liabilities,4568.0,4619.0,4800.0,4773.0,4703.0,5024.0,5070.0,5405.0,5100.0,5171.0,5319.0
