AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019
Current_Assets,914.7,952.5,1390.0,1755.5,1817.7,1772.9,1782.1,429.1,,,,,,,
Current_Liabilities,473.3,404.8,333.2,276.7,281.3,205.2,173.2,148.9,,,,,,,
Diluted_EPS,-0.293,-0.352,-0.347,-0.333,-0.265,-0.257,-0.257,-0.244,-0.148,-0.118,-0.089,-0.104,-0.299,-0.076,-0.07
Goodwill_Intangibles,685.4,692.6,700.0,123.3,124.0,124.6,124.9,125.7,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,126.1,115.3,102.5,78.3,65.6,56.0,45.8,37.4,29.9,24.6,20.7,18.0,46.5,12.1,10.6
Shares_Diluted,319.4521,280.635,277.4172,269.5946,270.4516,266.6154,264.8867,256.3713,,,,,,,
Total_Assets,2258.9,2214.7,2265.1,1988.4,2042.2,1981.0,1976.6,620.0,,,,,,,
Total_Liabilities,602.2,532.5,525.3,391.2,391.4,302.0,260.6,244.7,,,,,,,
