AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,1751.9,1482.3,1728.4,1652.3,1543.1,1761.5,1672.3,1642.4
Current_Liabilities,1488.2,1075.8,845.3,797.8,789.3,765.2,758.8,1034.6
Diluted_EPS,1.708,-1.057,4.538,1.813,1.218,1.96,2.332,1.831
Goodwill_Intangibles,1944.1,1917.0,1959.5,1854.8,2050.9,1896.6,1917.3,2098.1
Inventory,439.8,435.7,442.9,471.3,449.1,445.8,456.9,436.9
LT_Debt,543.7,843.2,842.9,842.7,842.4,842.2,843.4,843.2
Revenue,824.1,815.1,864.3,801.1,998.5,833.5,855.5,779.5
Shares_Diluted,56.9,56.1,56.9,57.9,59.2,59.5,59.3,59.2
Total_Assets,4390.2,4132.4,4499.1,4353.2,4486.6,4474.5,4423.2,4586.5
Total_Liabilities,2488.8,2424.1,2637.3,2629.9,2654.3,2666.9,2698.0,2991.5
