AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,294.6,310.0,282.0,251.2,213.5,226.5,152.3,123.4,,,,,,,
Current_Liabilities,91.6,89.9,81.7,81.2,81.1,70.8,74.8,69.0,,,,,,,
Diluted_EPS,0.047,0.035,0.081,0.102,0.093,-0.081,0.124,0.056,0.009000000000000001,-0.052000000000000005,0.017,-0.141,-0.022,-0.041,-0.035
Goodwill_Intangibles,1465.4,1429.3,1439.8,1446.5,1452.5,1408.3,1413.0,1414.4,,,,,,,
Inventory,43.9,34.9,31.7,26.8,19.3,13.8,17.3,23.9,,,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,575.7,576.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,170.8,164.3,157.9,151.6,144.9,139.0,130.7,124.5,124.7,126.1,117.7,109.5,105.5,105.6,99.9
Shares_Diluted,167.5351,166.5874,166.2489,165.4529,164.7344,88.9728,157.5487,157.5487,,,,,,,
Total_Assets,1990.4,1962.2,1934.9,1905.2,1865.9,1793.3,1715.2,1681.0,,,,,,,
Total_Liabilities,149.2,150.2,149.7,150.7,151.5,104.8,684.3,673.1,,,,,,,
