AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.9,0.9,0.9,0.7,1.0,0.8,1.2,1.0,2.2,2.2,1.9,2.3,1.2,1.3,2.3,2.6,3.9,5.7,0.0
Current_Liabilities,2.6,2.3,2.3,2.6,2.8,2.3,3.3,3.6,4.4,4.6,5.3,4.5,3.7,3.1,2.7,3.2,2.3,8.6,2.2
Diluted_EPS,-0.031,-0.02,-0.033,-0.049,-0.055,-0.077,-0.09,-0.123,-0.075,0.025,-0.286,-0.413,-0.152,-0.34,-0.095,-0.38,-1.272,-1.028,-1.535
Goodwill_Intangibles,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.5,8.6,8.6,8.6,8.7,8.7,8.7,0.0,0.0
Inventory,,0.0,0.0,0.0,0.2,0.2,0.4,0.4,1.0,1.0,1.0,0.6,,,,,,,
LT_Debt,0.1,0.1,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.0,1.0,1.0,1.0,1.0,1.3,1.1,1.1,1.1,1.5,1.2,1.4,1.1,1.3,1.7,1.4,1.2,0.0,0.0
Shares_Diluted,13.0191,13.0218,12.0694,11.4381,11.3349,11.2312,10.6546,10.1409,9.9999,9.964,9.6167,9.0698,7.5685,7.2493,6.7161,6.5727,4.4929,0.9007,0.8033
Total_Assets,9.3,9.2,9.3,9.1,9.3,9.1,9.6,9.4,10.6,10.6,10.5,11.0,9.9,10.0,11.1,11.4,12.6,5.7,0.0
Total_Liabilities,2.8,2.5,2.5,2.9,3.1,2.7,3.8,4.0,4.9,4.9,5.6,4.8,3.7,3.1,2.7,3.2,2.3,8.6,2.2
