AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.4,0.2,0.5,0.5,0.0
Current_Liabilities,1.9,1.9,1.5,0.7,0.1,0.2,0.2,0.2,0.1,0.7,0.7,0.1
Diluted_EPS,-0.016,-0.014,-0.032,-0.016,-0.02,-0.002,0.039,0.009,0.015,-0.002,-0.016,-0.002
Goodwill_Intangibles,3.2,3.2,3.2,3.2,3.3,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,27.9144,27.3854,27.4498,27.3854,23.4707,8.959,8.9579,8.959,8.9573,8.9562,8.9477,8.947000000000003
Total_Assets,3.2,3.2,3.2,3.2,3.6,0.0,0.0,0.4,0.2,0.5,0.5,0.0
Total_Liabilities,1.9,1.9,1.5,0.7,0.1,0.2,0.2,0.3,0.2,0.6,0.6,0.1
