AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,259.0,250.8,251.1,242.9,217.1,176.4,167.7,157.1,111.8,378.0,375.6,392.7,418.0,449.7,349.3,341.3
Current_Liabilities,193.7,172.1,173.8,192.0,156.8,128.5,104.2,96.3,59.3,225.9,233.0,284.2,325.0,302.7,352.8,280.4
Diluted_EPS,-0.315,0.112,-0.196,-0.049,-0.083,-0.201,-0.437,-0.289,-0.257,-0.078,0.22,0.332,0.34600000000000003,0.67,0.597,0.5329999999999999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,9.4,9.4,9.4,9.5
Inventory,3.5,2.3,3.9,3.5,2.6,2.3,2.7,1.8,2.8,3.3,2.4,1.9,4.9,5.9,6.4,6.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,130.0,130.0,150.0,160.0,70.0,80.0
Revenue,315.1,282.7,246.1,250.1,216.9,161.5,154.3,133.7,106.1,395.1,434.8,541.8,529.5,546.2,425.4,434.0
Shares_Diluted,104.236,105.384,103.396,103.257,102.398,101.55,100.91,100.897,100.821,100.687,103.0682,103.652,104.379,104.12299999999999,86.725,86.87799999999999
Total_Assets,1067.6,1084.5,1061.2,1098.8,1066.8,1044.8,1050.7,1096.1,1093.6,1399.9,1436.1,1456.0,1470.6,1409.0,1274.5,939.7
Total_Liabilities,250.6,237.2,234.9,255.9,222.0,197.5,180.0,184.4,155.2,438.4,466.8,511.9,561.5,539.5,477.2,400.5
