AAII_QTR_DATA,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,46.6,45.3,39.5,51.0,31.6,17.6,14.2,11.7
Current_Liabilities,45.3,39.1,30.3,34.2,24.3,10.5,6.8,5.2
Diluted_EPS,0.49,-0.091,-0.002,0.67,0.263,0.002,0.2,0.029
Goodwill_Intangibles,2.0,2.1,2.1,2.2,2.2,2.2,2.1,0.1
Inventory,13.7,16.5,13.8,15.8,10.3,10.4,4.8,8.5
LT_Debt,1.4,4.6,4.4,5.3,0.0,0.0,0.0,0.0
Revenue,28.8,8.7,20.6,26.5,25.3,7.2,7.5,4.8
Shares_Diluted,10.809,10.809,10.809,10.809,9.8645,10.599,10.599,10.599
Total_Assets,78.1,69.8,61.8,67.4,45.3,21.4,17.6,13.8
Total_Liabilities,47.1,43.7,34.7,39.7,24.4,10.5,6.8,4.2
