AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,17.7,25.9,26.9,25.5,24.2,23.2,25.3,22.0,18.8,14.8,13.3,11.3,12.4,10.9,11.3,8.4
Current_Liabilities,20.2,20.6,21.4,21.5,22.0,17.6,18.5,15.9,14.8,12.9,13.6,13.4,11.9,10.9,10.3,6.2
Diluted_EPS,0.023,-0.014,-0.025,0.129,0.18,0.155,0.72,0.11,0.008,0.056,0.08900000000000001,0.042,0.032,0.067,0.028999999999999998,-0.015
Goodwill_Intangibles,17.2,9.9,10.5,10.4,11.3,8.1,7.5,6.3,6.7,7.0,7.4,7.7,5.2,5.4,4.9,4.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2.1,2.1,2.1,0.1,0.1,0.1,2.1,3.2,3.7,2.2,0.0,0.0,0.0,0.1,0.0,1.0
Revenue,25.1,22.4,22.1,21.0,20.2,17.5,17.0,15.4,12.6,13.6,13.9,12.7,11.2,10.7,10.0,9.2
Shares_Diluted,14.8428,14.4327,14.4173,14.9703,14.9275,14.9147,14.7615,14.5931,14.4916,14.4836,14.5437,14.5265,14.477,14.255999999999998,15.1871,13.7277
Total_Assets,86.2,85.1,85.5,81.0,78.1,66.9,65.9,52.1,49.6,46.4,43.7,41.8,36.5,33.9,23.4,19.8
Total_Liabilities,55.8,55.4,55.9,51.9,51.1,43.6,44.8,42.6,42.1,39.5,38.0,38.0,33.7,31.9,22.7,18.5
