AAII_QTR_DATA,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,20.3,33.7,30.5,27.6,27.9,16.8,8.6,6.8,5.8,3.5,3.0,3.2,3.9,4.5,5.2,5.8
Current_Liabilities,13.9,6.8,6.8,4.2,5.0,3.6,3.3,2.8,2.7,2.3,2.5,2.0,2.1,1.6,2.1,1.7
Diluted_EPS,0.054,0.155,0.137,0.153,0.168,0.17,0.084,0.039,-0.027000000000000003,0.009000000000000001,-0.079,-0.11900000000000001,-0.118,-0.024,-0.07,-0.026
Goodwill_Intangibles,32.6,8.7,9.2,2.3,2.4,2.3,2.1,2.2,1.9,2.2,2.2,2.3,2.3,2.4,2.4,2.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,6.2,6.9,6.0,5.2,5.3,5.3,3.8,2.7,2.1,2.6,2.0,2.0,1.9,2.6,2.4,2.6
Shares_Diluted,14.859,14.971,15.031,16.183,14.57,13.431,12.496,12.125,11.979000000000001,10.615,10.196,10.142999999999999,10.116,10.051,10.025,9.941
Total_Assets,55.7,45.0,42.4,37.5,33.6,21.8,13.5,12.0,11.0,9.2,8.9,9.0,10.2,10.8,11.4,11.7
Total_Liabilities,16.5,6.9,6.9,4.3,5.4,3.8,3.5,3.1,3.0,2.5,2.8,2.0,2.1,1.6,2.1,1.7
