AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,40.3,42.7,57.4,55.2,52.0,43.4,35.1,32.3,21.5,17.9,16.4,,,,
Current_Liabilities,21.5,19.7,24.7,22.9,18.3,11.4,11.1,9.0,16.9,13.9,12.9,,,,
Diluted_EPS,-0.051,-0.111,-0.141,-0.045,0.042,0.03,0.034,-0.199,-0.008,0.023,0.031,0.048,0.009,0.021,0.002
Goodwill_Intangibles,7.5,7.6,7.8,11.0,11.2,,,,,,,,0.0,0.0,0.0
Inventory,19.6,23.3,30.3,30.4,22.4,19.9,14.6,13.1,10.0,8.7,7.7,,,,
LT_Debt,7.7,10.2,16.1,14.1,13.4,7.4,0.4,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
Revenue,20.2,19.3,26.0,22.1,22.8,17.1,17.4,14.7,13.1,11.3,15.0,14.7,9.8,8.3,7.2
Shares_Diluted,29.7309,29.7426,29.6657,30.1279,28.0451,26.4911,26.4954,9.5735,24.9645,24.9645,24.9645,,,,
Total_Assets,59.4,62.1,76.9,78.6,73.8,46.4,38.5,35.6,23.7,20.2,18.8,,,,
Total_Liabilities,35.7,36.9,48.6,46.2,40.1,19.6,12.5,10.7,19.6,15.9,15.1,,,,
