AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1308.6,1175.2,1126.0,1209.6,1193.2,1335.1,1242.2,1331.2,1128.7,995.7,1100.9,1085.9,1074.4,1024.1,1042.3,1031.5,1083.1,1157.4,1094.1
Current_Liabilities,1064.5,981.6,965.8,1027.4,927.4,937.0,836.3,884.8,842.9,772.8,753.4,769.2,779.2,769.4,773.6,691.7,702.5,637.1,622.0
Diluted_EPS,4.328,3.679,3.764,3.932,4.04,3.827,3.695,5.696,4.782,4.184,3.674,3.676,3.1630000000000003,3.114,2.662,1.964,2.688,2.707,3.1010000000000004
Goodwill_Intangibles,4590.7,4606.9,4614.3,4639.7,4671.4,4685.7,4209.3,4108.7,4125.1,4141.6,4148.7,3814.0,3829.1,3848.4,3759.1,3772.2,3773.8,2890.3,2902.0
Inventory,124.4,113.8,110.2,99.4,97.7,96.4,86.6,79.7,78.6,77.9,77.0,65.2,63.0,57.9,,,,,
LT_Debt,1765.2,1535.0,1597.1,1702.1,1823.2,2079.8,1647.8,1688.9,1775.1,1371.2,1567.4,1357.5,1464.7,1550.8,1552.0,1618.1,1710.6,1008.1,1049.3
Revenue,1744.3,1649.4,1605.8,1642.3,1584.0,1485.8,1490.9,1564.0,1551.9,1468.7,1459.5,1495.6,1465.6,1395.5,1363.4,1373.9,1265.0,1181.6,1165.9
Shares_Diluted,23.277,23.676,23.678,23.647,23.616,23.598,23.844,24.047,25.166,25.451,25.486,25.497,25.478,25.435,25.532,25.47300000000001,25.34800000000001,25.338,25.424
Total_Assets,6651.6,6554.5,6524.9,6629.4,6576.7,6750.7,6179.3,6172.4,5970.4,5851.5,5950.4,5542.5,5546.5,5526.7,5438.2,5086.8,5133.0,4290.6,4251.2
Total_Liabilities,3562.1,3304.4,3376.4,3576.0,3616.0,3905.1,3424.3,3507.2,3451.2,2967.3,3178.7,2881.3,2983.0,3018.3,3013.1,2715.5,2801.7,2034.0,2061.2
