AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1130.7,1141.1,1078.2,1038.9,1129.4,711.4,638.4,557.6,624.6,572.7,527.6,672.8,741.0,789.7,770.1,718.1,789.9,808.6
Current_Liabilities,295.5,330.1,349.5,387.1,392.2,224.4,237.2,212.0,206.4,201.3,202.1,206.7,202.9,207.7,196.9,209.8,133.0,139.4
Diluted_EPS,1.721,1.261,1.813,0.58,0.704,0.824,0.697,0.821,0.792,0.363,0.623,0.784,1.266,0.805,0.764,0.977,1.095,0.755
Goodwill_Intangibles,1911.7,1869.2,1881.9,1915.4,1924.4,1097.1,1100.6,1057.3,1061.0,1016.2,1014.0,1012.3,1034.5,1023.0,1027.9,1020.6,1005.6,995.2
Inventory,288.3,295.4,260.5,247.3,263.3,254.3,217.0,185.3,190.4,168.7,180.0,227.9,265.3,281.9,266.4,257.8,275.1,277.4
LT_Debt,1374.7,1373.2,1308.8,1252.4,1292.9,739.5,656.3,537.1,615.9,532.8,496.9,652.3,631.6,636.4,636.2,551.1,590.9,600.7
Revenue,749.3,672.1,647.6,659.8,501.8,399.7,389.6,407.9,392.2,359.9,412.7,466.5,498.4,452.5,446.0,467.6,481.2,429.9
Shares_Diluted,46.514,47.022,47.499,48.3,41.729,40.516,40.802,41.056,41.327,41.536,41.531000000000006,42.007,42.76,43.167,43.256,43.658,43.924,44.11600000000001
Total_Assets,3904.9,3861.0,3796.5,3743.2,3836.5,2533.5,2456.4,2300.2,2372.2,2235.5,2182.5,2312.9,2439.4,2422.8,2404.5,2335.8,2108.0,2116.5
Total_Liabilities,2025.1,2055.8,1978.5,1978.9,2028.3,1239.7,1165.6,1009.1,1088.4,991.6,949.7,1105.5,1089.4,1086.6,1077.5,1007.4,789.9,804.8
