AAII_QTR_DATA,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018
Current_Assets,2.6,2.7,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,1.0,0.8,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.013,-0.051,-0.009,-0.008,-0.055,-0.202,-0.002,-0.001,-0.001,-0.002,-0.002,-0.001,-0.001,-0.002,-0.002
Goodwill_Intangibles,81.4,82.5,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.6,0.5,,0.1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.2,0.3,0.8,,0.2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,101.789,41.4373,31.6611,2.97,2.97,2.97,2.97,2.9698,2.97,3.0053,2.97,2.97,2.97,,
Total_Assets,84.7,85.8,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,1.4,1.3,0.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
