AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,26.0,17.8,22.6,28.7,17.8,23.0,29.0,34.6,31.4,36.9,9.3,5.2,8.8,8.2,10.2,13.6,3.4,5.8,17.8
Current_Liabilities,15.5,15.5,12.6,12.2,10.7,5.0,5.3,4.2,6.0,12.3,4.2,4.3,3.6,5.3,5.6,5.4,5.8,6.0,12.0
Diluted_EPS,-0.471,-0.439,-0.342,-0.415,-1.053,-0.415,-0.446,-0.302,-0.162,-0.358,-0.531,-0.659,-0.662,-1.54,-2.679,-6.325,-11.123,-30.522,-26.75
Goodwill_Intangibles,1.9,1.9,1.9,1.9,1.9,1.9,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,10.4,10.4,10.4,10.4,19.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,1.0,0.0,0.0,1.9,5.7,1.9,,,,,,,,0.0,0.0
Shares_Diluted,23.5476,20.7851,20.5624,20.2866,15.8975,15.8918,15.8741,15.2703,14.8773,10.3838,8.418,6.7179,6.375,4.8177,4.2819,0.6459999999999999,0.4474,0.4365,0.3527
Total_Assets,29.1,20.9,26.0,32.2,21.4,26.3,38.0,43.6,40.6,46.0,18.5,14.5,17.0,16.6,21.5,25.0,14.9,16.9,38.5
Total_Liabilities,15.9,16.1,13.4,13.2,17.4,5.9,11.3,10.2,11.8,18.1,10.6,10.7,9.0,10.5,10.8,10.7,12.0,11.7,20.0
