AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,28.5,27.5,24.6,31.4,41.7,52.6,58.9,65.8,62.9,47.3,30.7,10.5,14.8,30.0,36.8,43.7,57.6,48.7,60.4
Current_Liabilities,5.8,8.7,7.8,7.0,23.9,34.8,32.4,30.9,29.3,14.5,7.4,7.0,7.0,38.2,37.3,16.6,18.3,17.6,15.4
Diluted_EPS,0.395,-0.868,-1.502,5.576,-1.559,-1.28,-1.43,-1.748,-1.642,-1.825,-2.101,-2.104,0.8859999999999999,-2.525,-2.146,-4.138999999999999,-7.6389999999999985,-8.711,-7.7570000000000014
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.4,4.6,4.8,5.0,5.3,5.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.1,7.5,7.0,4.3,1.8,4.0
LT_Debt,0.0,1.5,1.9,2.4,2.8,3.7,4.0,4.3,4.6,20.1,25.2,0.0,0.0,0.0,0.0,19.6,19.4,19.3,19.1
Revenue,,0.0,0.0,0.0,3.1,3.7,3.1,3.1,2.4,2.4,1.5,0.5,,0.0,0.0,14.4,7.0,6.3,5.8
Shares_Diluted,7.0223,5.3482,5.0906,5.0233,4.9375,4.8997,4.8919,4.5365,4.4185,3.8639,3.2328,3.2328,3.2701,3.2377,3.2264,3.2211,1.5732,1.6219,1.6195
Total_Assets,35.0,34.2,31.7,38.8,45.2,56.6,64.0,71.5,68.8,53.5,37.4,18.5,25.2,53.4,60.6,66.1,80.8,67.5,78.9
Total_Liabilities,11.7,16.2,15.9,15.8,51.1,55.4,56.7,57.6,58.2,37.0,35.2,9.9,10.1,41.6,40.8,39.9,41.7,37.1,34.9
