AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,33.6,54.3,44.6,49.8,39.8,31.7,21.0,16.9,12.6,10.4,7.4,51.7,48.1,19.2,15.7,15.5
Current_Liabilities,25.2,34.2,27.2,22.5,18.9,14.6,23.2,26.0,34.1,34.7,36.7,35.5,31.1,15.0,10.0,12.9
Diluted_EPS,0.005,0.011,-0.02,0.005,0.02,0.012,0.008,0.005,-0.005,-0.01,-0.408,-0.034,0.02,0.0,0.023,-0.018000000000000002
Goodwill_Intangibles,18.0,2.4,2.2,2.3,2.5,2.7,2.2,2.3,2.5,2.3,2.4,3.6,3.4,0.1,0.2,
Inventory,15.9,12.2,9.8,11.0,9.2,7.5,6.8,6.8,3.9,2.7,1.2,1.5,4.8,3.3,0.0,
LT_Debt,21.0,17.0,17.3,17.9,16.5,17.9,25.5,26.6,18.2,18.9,13.0,13.1,14.0,11.1,10.9,7.4
Revenue,33.0,31.3,31.0,33.2,32.6,24.6,20.4,13.5,9.6,7.5,5.2,11.2,25.7,3.5,3.4,3.4
Shares_Diluted,379.626,378.8904,332.8472,378.934,370.257,340.8259,533.4788,346.0918,247.9904,230.8294,192.05900000000003,217.4173,232.829,212.4151,208.64700000000002,196.4155
Total_Assets,135.9,137.0,123.2,118.2,102.9,90.0,76.4,72.5,67.8,65.3,61.6,137.1,133.7,97.6,83.0,57.1
Total_Liabilities,49.2,54.1,47.6,43.6,39.8,37.0,53.0,57.1,57.0,58.3,54.7,55.1,51.7,31.8,21.0,20.5
