AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2191.1,2253.1,2345.0,2155.7,2238.4,1989.4,2130.7,2537.0,2531.2,2558.0,2720.6,2408.1,2414.2,2373.9,2207.9,2079.2
Current_Liabilities,267.8,228.5,240.6,279.8,293.8,295.1,598.9,244.6,231.3,258.0,273.0,231.8,241.2,252.5,280.3,260.2
Diluted_EPS,-0.741,-0.46,1.591,-0.584,-0.574,-0.638,-2.533,-0.175,-0.184,-0.284,1.289,0.182,-0.006,0.597,2.3080000000000003,-0.032
Goodwill_Intangibles,29.1,29.3,29.0,30.0,29.4,28.8,27.9,28.3,27.7,26.8,25.7,27.0,26.1,25.2,24.0,24.0
Inventory,19.8,24.0,24.8,22.9,24.1,22.2,22.0,22.2,23.7,22.9,18.2,19.4,18.5,11.1,8.6,8.4
LT_Debt,1248.4,1247.9,1228.0,1241.7,1240.7,870.9,623.5,814.8,804.2,794.6,770.3,656.7,647.0,637.6,633.0,624.1
Revenue,133.8,141.9,440.0,133.1,125.8,111.6,290.3,160.1,145.5,133.4,493.7,167.9,163.8,297.2,192.1,145.4
Shares_Diluted,141.794,141.599,141.21,141.139,140.962,140.77,139.957,139.708,139.352,139.429,143.025,143.408,140.247,141.537,138.67,143.314
Total_Assets,2456.1,2519.1,2611.7,2414.9,2497.1,2248.6,2389.8,3095.7,3079.0,3090.9,3233.1,2895.0,2877.8,2835.9,2667.8,2247.9
Total_Liabilities,1831.4,1809.5,1840.0,1884.4,1914.4,1568.0,1646.5,1712.6,1701.8,1730.7,1762.0,1558.7,1608.4,1628.2,1619.7,1537.4
