AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,716.3,679.0,645.1,677.7,732.8,724.9,720.3,669.6,642.4,628.7,601.0,579.7,724.5,463.2,499.0,491.6,455.0,422.7,420.8
Current_Liabilities,278.8,303.5,290.3,267.2,551.7,268.9,247.6,232.8,224.5,223.4,178.9,187.9,207.7,215.5,208.8,216.0,198.3,183.3,179.8
Diluted_EPS,1.35,0.414,1.977,1.543,1.548,0.741,-0.106,1.099,1.197,1.11,1.686,0.488,1.08,1.05,1.405,1.346,0.537,0.99,1.16
Goodwill_Intangibles,920.7,923.3,659.8,708.1,755.4,779.6,785.5,808.7,814.8,818.6,794.3,779.4,787.1,832.6,799.6,825.4,846.5,256.3,259.8
Inventory,361.4,335.0,281.8,277.0,260.2,241.2,228.3,214.5,204.2,189.0,204.0,223.5,236.2,212.5,210.2,221.3,229.3,191.4,194.3
LT_Debt,1502.5,1472.5,1153.2,1176.2,945.6,1250.0,1254.4,1258.7,1263.1,1267.4,1277.0,1308.5,1467.8,1228.4,1294.4,1363.3,1403.2,741.2,744.0
Revenue,392.6,383.6,482.0,419.9,382.8,336.0,376.8,358.4,320.3,325.6,331.7,270.6,288.2,303.4,359.9,352.8,276.8,278.6,311.2
Shares_Diluted,37.546,37.724,38.134,38.748,39.264,39.522,39.537,40.318,40.7,41.451,41.451,41.37,41.962,42.1905,42.643,42.202,42.237,42.532,42.657
Total_Assets,2772.2,2736.5,2335.4,2366.0,2455.8,2469.0,2426.2,2389.0,2342.5,2334.5,2258.2,2195.5,2353.3,2141.7,2118.8,2129.5,2107.2,1315.2,1291.9
Total_Liabilities,2046.5,2038.2,1701.5,1711.7,1769.7,1795.2,1781.7,1700.5,1681.4,1692.4,1641.2,1672.6,1851.2,1610.9,1675.5,1728.8,1748.5,976.5,969.2
