AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,369.9,383.0,401.1,210.8,256.0,206.2,316.7,317.2,319.0,307.3,227.7,201.2,201.0,,201.4,
Current_Liabilities,122.9,113.0,121.5,81.7,78.4,71.6,80.5,57.4,64.8,63.3,74.0,55.2,58.2,,62.1,
Diluted_EPS,-0.561,-0.242,-0.311,-0.139,-0.134,-0.196,-0.047,-0.01,-0.040999999999999995,-0.054000000000000006,0.06,-0.006999999999999999,0.023,-0.063,-0.027000000000000003,-0.07200000000000001
Goodwill_Intangibles,702.2,711.2,718.6,725.6,653.0,616.9,621.6,596.1,601.3,605.6,605.6,610.0,614.6,,624.7,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,290.2,290.7,291.2,119.2,119.1,39.1,149.0,149.0,148.9,148.8,50.9,74.8,240.2,0.0,241.1,0.0
Revenue,72.0,84.7,75.4,76.2,78.9,68.9,63.3,59.9,59.0,61.4,68.2,61.8,62.5,50.4,59.5,42.6
Shares_Diluted,85.295,83.822,83.661,82.174,82.025,81.339,80.43,92.7,80.169,79.743,36.7265,79.6325,77.6415,,77.6415,
Total_Assets,1132.0,1153.1,1178.0,984.4,955.1,872.1,990.5,965.6,971.8,967.8,872.8,848.1,849.4,,857.0,
Total_Liabilities,430.7,421.8,436.6,227.6,228.2,146.1,269.3,248.0,257.9,259.8,162.3,168.3,340.1,,347.9,
