AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,479.1,396.1,357.2,332.0,322.9,299.8,187.8,1.8,,,
Current_Liabilities,151.6,143.6,145.1,144.5,136.6,153.9,146.3,5.2,,,
Diluted_EPS,0.002,0.015,0.024,0.019,-0.097,-0.335,0.006,1.862,0.009,0.008,-0.003
Goodwill_Intangibles,2613.9,2637.9,2662.7,2687.5,2680.1,2704.8,2729.5,0.0,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,804.9,807.3,809.6,811.9,814.2,814.5,1334.8,0.0,0.0,0.0,0.0
Revenue,204.1,198.7,192.8,186.8,187.1,176.6,166.8,0.0,165.4,157.8,150.7
Shares_Diluted,644.7405,643.5829,639.9647,641.0284,596.6003,566.4548,603.1704,86.25,,,
Total_Assets,3350.9,3297.9,3265.6,3264.9,3237.5,3218.2,3111.3,691.9,,,
Total_Liabilities,1305.6,1287.3,1298.6,1346.3,1365.2,1381.2,1859.6,85.2,,,
