AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3894.1,4099.9,4448.5,4788.0,4966.4,5096.2,1603.2,778.0,394.7,277.1,313.7,196.8,153.0,166.5,155.6,123.8
Current_Liabilities,427.8,358.3,420.6,269.9,251.1,191.8,222.4,263.9,208.4,151.6,134.0,126.3,102.8,88.8,146.4,117.1
Diluted_EPS,-0.3,-0.271,-0.334,-0.186,-0.176,-0.118,-1.198,-0.176,-0.03,-0.123,-0.07,-0.077,-0.078,-0.136,-0.077,-0.071
Goodwill_Intangibles,439.2,444.4,378.6,109.5,110.1,110.4,111.6,111.1,109.0,14.0,14.4,13.7,14.4,12.6,12.9,13.2
Inventory,429.5,333.4,269.2,229.8,209.8,187.7,139.4,134.3,114.6,93.0,72.4,80.6,73.2,65.5,47.9,53.4
LT_Debt,537.5,544.3,541.7,505.4,496.4,490.8,389.0,225.5,244.5,192.0,317.6,186.6,150.6,137.7,181.5,157.4
Revenue,151.3,140.8,161.9,143.9,124.6,72.0,90.6,107.0,68.0,40.8,91.4,59.5,57.5,21.6,59.8,53.2
Shares_Diluted,578.0433,577.867,577.0444,574.5208,567.0337,513.4583,426.3126,371.0105,316.645,305.1922,260.0532,236.7595,231.1149,228.507,218.7367,218.9531
Total_Assets,5734.4,5803.8,5950.1,5740.1,5788.8,5786.2,2251.3,1500.6,1030.3,748.5,659.5,556.0,457.0,396.2,390.3,319.3
Total_Liabilities,1395.8,1327.6,1344.4,1033.2,958.0,867.2,784.4,883.2,790.3,638.7,528.5,544.0,436.0,365.7,356.0,304.2
