AAII_QTR_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,4290.2,2860.6,4197.3,4064.4,3255.2,2847.4,3846.9,3567.5,2920.5,3158.9,3412.4,3771.0,3028.8,3255.0,3250.3
Current_Liabilities,4808.7,4785.7,6376.4,5079.0,4836.5,4444.0,5937.8,4483.2,4085.8,3771.6,3681.1,3609.9,3238.3,3503.7,3760.2
Diluted_EPS,0.424,0.454,0.455,0.425,0.309,0.402,0.362,0.414,0.184,0.38,0.343,0.44,0.252,0.391,0.209
Goodwill_Intangibles,525.4,508.8,505.3,485.9,479.2,469.1,461.6,447.4,451.2,386.4,382.9,388.1,352.2,303.9,284.5
Inventory,54.5,57.8,69.0,63.1,126.6,71.8,59.6,47.7,76.3,48.0,53.9,44.2,100.4,55.0,61.3
LT_Debt,3267.7,2981.9,3241.4,2869.0,2854.7,2803.1,2779.9,2765.2,2370.8,2489.3,3193.1,2271.9,2362.4,2452.9,2583.8
Revenue,2601.7,2559.4,2487.5,2376.2,2555.4,2316.0,2286.3,2393.6,2304.8,2330.0,2415.4,2438.8,2211.0,2438.5,2241.8
Shares_Diluted,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222,990.6222
Total_Assets,19331.1,17255.0,18478.4,18049.4,17286.0,16325.3,17244.6,16934.0,15484.6,15049.3,15098.9,15337.8,14433.7,14342.5,14137.2
Total_Liabilities,10816.9,9924.6,11589.8,10445.1,10109.1,9205.1,10528.9,9482.7,8515.3,8077.7,8522.5,7980.2,7510.0,8005.4,8191.8
