AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.5,0.5,0.9,0.8,1.0,1.2,0.9,1.1,1.0,0.2,0.2,0.2,0.1,0.0,0.1,0.1
Current_Liabilities,1.9,1.6,1.6,1.6,1.7,1.5,1.5,1.7,1.8,0.6,0.6,0.5,0.3,0.7,0.7,0.7
Diluted_EPS,0.001,-0.004,-0.001,0.0,-0.085,-0.004,-0.002,-0.005,-0.004,-0.003,0.0,-0.002,0.0,-0.009,-0.006,-0.013
Goodwill_Intangibles,3.3,3.3,3.3,3.3,1.2,8.6,8.7,8.7,8.7,1.4,1.4,1.4,1.4,1.5,1.5,1.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.4,0.4,0.4,0.4,1.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.8,0.8,0.7
Revenue,1.3,1.6,1.6,1.6,1.7,3.4,1.7,1.4,0.9,1.3,0.7,1.0,0.9,1.2,0.9,0.6
Shares_Diluted,91.807,91.807,91.8064,88.9517,83.6184,83.6184,83.6184,73.5462,72.0188,61.8442,41.4951,40.452,38.9932,35.8379,35.8379,35.8371
Total_Assets,3.9,3.9,4.4,4.3,2.5,10.1,9.8,9.8,10.2,2.0,2.1,1.8,1.6,1.6,1.8,1.8
Total_Liabilities,2.1,2.2,2.2,2.2,2.3,2.8,2.5,2.4,2.5,0.9,0.8,0.5,0.4,1.5,1.5,1.3
