AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,29920.0,29696.0,28170.2,29087.6,29240.5,,,,,,,,,31827.6,,48544.9,,37947.8
Current_Liabilities,36847.0,36231.1,32458.0,30916.0,27270.0,,,,,,,,,32802.0,,31117.6,,28924.3
Diluted_EPS,,0.377,,0.466,,0.365,,-0.437,,0.441,,0.43,,-0.8590000000000001,,-0.024,,-3.402
Goodwill_Intangibles,55665.2,57333.1,57529.1,57661.6,56259.6,,,,,,,,,68826.1,,49993.3,,46795.9
Inventory,1067.1,900.2,768.8,727.9,652.5,,,,,,,,,828.4,,870.5,,915.1
LT_Debt,64507.9,62595.5,62571.8,63824.1,65999.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75147.0,0.0,59356.8,0.0,50252.5
Revenue,12531.8,24691.0,12144.2,24864.4,12581.3,24216.2,11953.6,24100.9,11138.3,21307.0,10995.7,24108.7,13276.4,26037.2,12988.1,26663.9,12950.0,25730.4
Shares_Diluted,,2814.1,,2869.3,,2941.5,,2964.9,,2961.0,,2943.4,,2941.0,,2775.2,,2746.2
Total_Assets,169531.4,165880.0,165931.6,166971.8,168909.0,,,,,,,,,189850.0,,174177.4,,157411.4
Total_Liabilities,109819.6,106889.6,105747.1,106882.1,106071.3,,,,,,,,,120938.5,,98321.2,,86220.6
