AAII_QTR_DATA,07/01/2022,04/01/2022,12/31/2021,10/01/2021,07/02/2021,04/02/2021,01/01/2021,10/02/2020,07/03/2020,04/03/2020,12/27/2019,09/27/2019,06/28/2019,03/29/2019,12/28/2018,09/28/2018
Current_Assets,138.4,128.9,149.0,142.5,142.8,144.8,155.9,137.5,131.5,146.3,175.5,148.4,143.7,121.6,136.1,84.0
Current_Liabilities,97.5,81.7,117.2,107.2,103.6,103.0,116.7,105.6,104.7,116.0,132.0,100.6,92.5,88.8,91.3,50.0
Diluted_EPS,-0.332,-0.295,-0.07,0.064,-0.37,-0.31,-0.333,0.213,-0.42700000000000005,-0.708,0.282,0.035,0.14,-0.038,0.107,0.354
Goodwill_Intangibles,177.1,180.0,182.8,185.7,188.6,191.5,194.4,198.0,200.4,203.6,204.5,171.9,158.3,160.7,142.1,50.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,98.5,101.6,86.3,89.4,92.3,95.3,98.4,101.6,104.8,112.5,116.8,95.3,90.4,75.7,62.4,0.2
Revenue,102.6,91.8,92.2,98.3,84.2,79.1,96.9,104.5,83.5,106.0,129.4,117.5,104.4,91.8,86.4,71.4
Shares_Diluted,13.016,12.786,12.659,13.141,12.421,12.147,12.003,12.417,11.682,11.51,11.357,11.789000000000001,11.679,10.974,11.203,9.343
Total_Assets,381.9,372.7,394.4,386.9,380.5,384.9,403.0,398.5,393.4,412.8,439.9,362.6,341.4,320.4,300.9,140.6
Total_Liabilities,205.1,193.2,215.2,209.3,209.7,213.2,233.9,229.1,232.0,251.1,272.6,207.6,193.9,176.4,156.6,54.8
