AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1257.3,1208.0,1225.4,1157.3,1104.8,1032.3,1059.6,1310.0,1403.1,596.4,588.0,558.0,532.6,540.8,532.7,523.3
Current_Liabilities,371.5,306.7,331.0,302.1,276.2,260.4,332.6,200.8,123.5,97.2,90.2,85.2,70.4,71.7,62.4,58.2
Diluted_EPS,-19.219,-41.577,-0.069,-0.529,-0.858,-1.312,-3.064,-0.429,-0.336,-0.404,-0.262,-0.282,-0.409,-0.425,-0.354,-0.341
Goodwill_Intangibles,6730.4,9783.7,16414.5,16402.4,16417.9,16449.2,16602.1,2077.9,955.8,949.1,971.5,966.5,987.4,972.8,984.6,1000.9
Inventory,60.3,70.7,73.1,56.9,57.0,58.3,56.5,11.6,,,,,,,,0.0
LT_Debt,1541.5,1541.0,1235.0,1220.9,1210.6,1363.4,1389.5,963.4,948.2,447.2,440.4,433.8,427.2,420.9,414.7,408.7
Revenue,592.4,565.4,554.2,521.7,503.1,453.7,383.3,288.8,241.0,180.8,156.5,138.0,130.3,128.6,122.7,111.0
Shares_Diluted,161.3777,160.5323,159.976,159.4352,156.0551,152.1676,128.5737,83.6079,76.5129,73.2789,72.5728,72.1511,71.7212,70.9195,70.2878,68.2477
Total_Assets,8102.8,11092.3,17734.6,17652.6,17611.1,17582.4,17755.3,3449.4,2418.8,1603.1,1602.8,1568.4,1565.3,1551.6,1528.9,1535.2
Total_Liabilities,2018.1,1949.7,1688.9,1665.0,1610.0,1752.9,1871.5,1218.3,1123.9,602.9,588.8,574.7,562.7,550.1,515.8,507.4
