AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1410.6,1431.9,1244.8,1206.5,1201.3,1251.5,1077.3,1048.9,1068.6,1079.3,974.7,893.7,919.2,980.1,866.5,846.2
Current_Liabilities,1246.6,1286.6,1128.6,1004.2,1002.7,1044.4,904.9,841.1,840.6,888.5,869.0,761.2,769.8,850.4,772.3,697.3
Diluted_EPS,0.871,1.809,0.249,0.701,2.236,1.59,0.113,0.514,2.92,1.591,0.519,0.634,2.559,1.8459999999999999,0.594,0.8590000000000001
Goodwill_Intangibles,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,369.4,369.4,369.4,369.4,369.4,369.4,369.4,369.4,369.4,369.4,269.4,239.4,169.4,144.4,144.4,104.4
Revenue,1432.1,1577.8,1291.2,1209.6,2472.2,1286.8,1056.3,1007.8,2222.8,1229.5,1075.1,1043.4,2196.3,1153.0,966.8,925.1
Shares_Diluted,38.588,38.6145,39.061,38.881,38.865,38.84,38.137,38.741,38.7795,38.7515,38.872,40.317,40.4705,40.848,40.935,41.548
Total_Assets,1892.9,1940.1,1753.1,1734.1,1728.1,1769.1,1584.3,1523.3,1517.7,1522.4,1395.0,1292.1,1317.0,1351.0,1191.8,1136.7
Total_Liabilities,1857.8,1906.1,1754.9,1637.0,1640.8,1695.4,1540.1,1482.6,1473.1,1525.7,1390.9,1251.1,1182.1,1231.8,1114.1,984.8
