AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.6,0.8,0.3,0.5,1.0,0.5,0.8,1.7,4.4
Current_Liabilities,1.1,1.1,1.1,1.1,1.8,1.5,2.0,2.5,2.0
Diluted_EPS,0.0,0.0,0.0,-0.001,0.0,-0.001,-0.002,-0.006,0.001
Goodwill_Intangibles,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,590.9894,1702.322,590.9894,591.1851,1393.641,562.7363,547.3233,525.5344,1357.284
Total_Assets,1.1,1.3,0.8,1.1,1.5,1.0,1.3,2.2,4.9
Total_Liabilities,2.2,2.2,2.2,2.2,2.0,1.8,2.3,2.7,2.2
