AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,4227.0,4311.0,4380.0,4357.0,4418.0,4493.0,5465.0,5574.0,5425.0,5539.0,5186.0,5060.0,5008.0,4948.0
Current_Liabilities,1280.0,1257.0,1247.0,1266.0,1299.0,1272.0,1281.0,1320.0,1389.0,1328.0,1407.0,1459.0,1402.0,1502.0
Diluted_EPS,1.167,0.586,1.226,1.156,0.824,0.334,0.035,0.465,-1.92,-1.5419999999999998,1.873,1.4669999999999999,1.329,0.845
Goodwill_Intangibles,1168.0,1177.0,1180.0,1184.0,1189.0,1191.0,1095.0,1090.0,1096.0,1097.0,1113.0,1108.0,1027.0,1031.0
Inventory,1192.0,1129.0,1216.0,1270.0,1339.0,1359.0,1347.0,1331.0,1278.0,1218.0,1199.0,1209.0,1216.0,1213.0
LT_Debt,5221.0,5328.0,5313.0,5343.0,5403.0,5569.0,6418.0,6641.0,6411.0,6394.0,5575.0,5541.0,5432.0,5291.0
Revenue,922.0,809.0,870.0,839.0,797.0,628.0,645.0,614.0,343.0,558.0,981.0,1105.0,1039.0,918.0
Shares_Diluted,85.7,87.0,87.3,87.4,87.4,86.9,86.1,86.1,85.4,86.9,89.7,92.0,93.3,94.7
Total_Assets,6477.0,6600.0,6588.0,6601.0,6639.0,6728.0,7613.0,7822.0,7597.0,7776.0,7453.0,7563.0,7466.0,7370.0
Total_Liabilities,7331.0,7419.0,7389.0,7458.0,7564.0,7711.0,8588.0,8822.0,8653.0,8673.0,7983.0,8139.0,8031.0,7959.0
