AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,211.7,253.5,211.0,220.0,130.5,134.3,136.6,138.6,120.9,105.9,136.0,123.5,120.5,103.6,134.8,112.5,93.7,97.4,116.0
Current_Liabilities,81.8,61.5,72.0,69.1,45.4,38.3,47.1,46.4,41.2,37.4,41.9,37.3,38.7,31.8,31.6,35.2,31.2,27.2,34.4
Diluted_EPS,3.487,4.457,7.97,10.273,5.194,5.183,10.821,6.482,4.33,5.575,5.001,2.772,1.223,0.7959999999999999,-0.406,1.098,2.454,1.994,1.604
Goodwill_Intangibles,11.4,7.3,7.4,7.4,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,7.8,7.8,7.8,7.9
Inventory,130.9,185.2,134.7,142.1,90.2,97.7,95.2,95.6,81.1,67.8,99.0,82.0,84.9,63.0,102.3,66.9,57.7,56.6,78.9
LT_Debt,115.8,148.7,98.6,113.4,40.0,53.4,48.7,56.7,47.5,38.5,64.6,59.1,46.1,36.5,63.5,35.4,20.6,26.9,39.1
Revenue,585.0,566.0,645.8,550.6,391.9,422.6,450.8,438.3,378.5,404.7,426.4,396.9,337.9,360.1,367.0,370.0,310.7,344.7,362.5
Shares_Diluted,0.5924,0.5899,0.5875,0.5824,0.5788,0.579,0.5866,0.5695,0.5609,0.5521,0.5622,0.5699,0.5719,0.5678,0.5693,0.6063,0.6208,0.6245,0.6301
Total_Assets,320.5,330.9,289.1,298.3,181.2,185.6,188.4,188.8,171.5,157.7,188.0,176.9,163.9,147.6,157.7,137.9,118.7,121.8,140.0
Total_Liabilities,223.4,236.2,196.3,210.2,99.1,106.1,110.8,117.4,103.7,92.2,123.2,112.9,101.3,85.6,97.0,72.5,53.8,56.2,75.4
