AAII_QTR_DATA,09/30/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Current_Assets,36.2,18.9,6.5,6.3,,
Current_Liabilities,16.2,9.8,7.1,5.8,,
Diluted_EPS,-0.107,-0.197,-0.217,-0.076,-0.145,-0.059
Goodwill_Intangibles,31.2,20.7,2.7,2.4,,
Inventory,0.5,0.1,0.1,0.1,,
LT_Debt,12.0,2.1,1.7,2.5,0.0,0.0
Revenue,7.0,7.4,12.8,6.4,7.6,4.5
Shares_Diluted,24.3117,17.7946,21.4874,21.5198,,
Total_Assets,83.2,60.6,17.6,18.2,,
Total_Liabilities,37.2,19.8,14.0,12.0,,
